1,1,38.80161943319837,144.59259259259258,64.64777327935226,88.7111111111111,1,1,1.0
1,2,143.41700404858298,66.74962962962962,79.48178137651824,62.31703703703704,1,1,0.0
1,3,114.59109311740889,537.0074074074074,143.1125506072875,102.16296296296288,1,1,1.0
2,1,38.73684210526313,144.80592592592592,65.01052631578948,88.53925925925924,1,1,1.0
2,2,143.41700404858298,66.77925925925925,79.39109311740894,62.31703703703703,1,1,0.0
2,3,115.43319838056684,536.8888888888889,142.25101214574892,103.1111111111111,1,1,1.0
3,1,38.67206477732797,145.01925925925926,65.36680161943318,88.36740740740738,1,1,1.0
3,2,143.41052631578947,66.80888888888889,79.31336032388667,62.3111111111111,1,1,0.0
3,3,115.20647773279354,536.7762962962962,141.5060728744939,103.22370370370373,1,1,1.0
4,1,38.60728744939273,145.22666666666666,65.72955465587046,88.2014814814815,1,1,1.0
4,2,143.41052631578947,66.83259259259259,79.22267206477737,62.31703703703703,1,1,0.0
4,3,114.97975708502024,536.6577777777777,140.76113360323885,103.3422222222222,1,1,1.0
5,1,38.54251012145749,145.44,66.09230769230767,88.03555555555555,1,1,1.0
5,2,143.40404858299596,66.86222222222221,79.13846153846151,62.31703703703704,1,1,0.0
5,3,112.84210526315792,535.1111111111111,142.89878542510115,104.88888888888889,1,1,1.0
6,1,38.47773279352225,145.6533333333333,66.45506072874495,87.8637037037037,1,1,1.0
6,2,143.40404858299596,66.89185185185184,79.04777327935221,62.31111111111111,1,1,0.0
6,3,112.9587044534413,535.277037037037,142.99595141700405,104.72296296296297,1,1,1.0
7,1,38.41295546558702,145.86074074074074,66.81133603238872,87.69777777777777,1,1,1.0
7,2,143.39757085020244,66.92148148148148,78.97004048582994,62.31111111111111,1,1,0.0
7,3,113.07530364372467,535.4488888888889,143.09959514170046,104.55111111111107,1,1,1.0
8,1,38.34817813765185,146.07407407407408,67.17408906882586,87.52592592592592,1,1,1.0
8,2,143.39757085020244,66.94518518518518,78.87935222672064,62.31703703703703,1,1,0.0
8,3,113.1919028340081,535.6148148148148,143.19676113360322,104.38518518518516,1,1,1.0
9,1,38.21862348178138,146.25185185185185,67.40728744939268,86.55999999999999,1,1,1.0
9,2,143.39109311740893,66.9748148148148,78.79514170040486,62.3111111111111,1,1,0.0
9,3,113.30850202429147,535.7807407407407,143.27449392712555,104.04148148148151,1,1,1.0
10,1,38.08259109311739,146.42962962962963,67.64048582995956,85.58814814814814,1,1,1.0
10,2,143.39109311740893,67.00444444444443,78.70445344129554,62.31111111111111,1,1,0.0
10,3,112.1943319838057,535.9407407407407,142.12145748987854,103.70370370370377,1,1,1.0
11,1,37.953036437246986,145.3274074074074,67.87368421052629,86.77333333333333,1,1,1.0
11,2,143.3846153846154,67.03407407407407,78.62672064777328,62.31111111111111,1,1,0.0
11,3,111.22267206477736,535.8222222222222,138.94736842105263,104.17777777777775,1,1,1.0
12,1,37.82348178137651,144.21925925925925,68.1004048582996,87.95851851851852,1,1,1.0
12,2,143.3846153846154,67.05777777777777,78.53603238866397,62.31111111111111,1,1,0.0
12,3,109.79757085020243,535.7096296296296,141.82995951417007,104.29037037037037,1,1,1.0
13,1,37.687449392712516,145.77777777777777,66.60404858299599,85.80740740740741,1,1,1.0
13,2,143.37813765182187,67.0874074074074,78.45182186234818,62.31111111111112,1,1,0.0
13,3,108.3724696356275,535.5911111111111,144.7125506072875,104.40888888888891,1,1,1.0
14,1,37.557894736842115,145.42222222222222,66.53927125506075,85.57037037037037,1,1,1.0
14,2,143.37813765182187,67.11703703703704,78.36113360323881,62.3111111111111,1,1,0.0
14,3,107.70526315789472,535.4785185185185,139.09635627530366,104.52148148148147,1,1,1.0
15,1,37.69392712550611,144.88888888888889,66.59757085020239,85.20296296296294,1,1,1.0
15,2,143.37165991902836,67.14666666666666,78.28340080971654,62.305185185185174,1,1,0.0
15,3,107.03157894736843,535.9170370370371,140.4178137651822,104.08296296296295,1,1,1.0
16,1,37.82995951417003,144.17777777777778,66.17004048582994,86.18666666666667,1,1,1.0
16,2,143.37165991902836,67.17037037037036,78.19271255060724,62.31111111111111,1,1,0.0
16,3,106.36437246963565,536.3555555555555,141.73279352226717,103.64444444444443,1,1,1.0
17,1,37.96599190283402,143.46666666666667,65.7425101214575,87.17037037037036,1,1,1.0
17,2,143.36518218623485,67.2,78.10850202429145,62.31111111111111,1,1,0.0
17,3,105.39271255060731,537.6592592592592,142.0566801619433,102.34074074074076,1,1,1.0
18,1,38.0890688259109,142.28740740740741,65.52226720647779,89.29777777777777,1,1,1.0
18,2,143.87692307692308,67.64444444444445,77.64858299595141,61.89037037037036,1,1,0.0
18,3,103.83805668016191,538.2518518518518,143.54655870445345,101.74814814814818,1,1,1.0
19,1,38.22510121457489,140.79407407407408,65.28259109311739,89.36296296296295,1,1,1.0
19,2,144.38866396761134,68.08888888888889,77.1821862348178,61.47555555555554,1,1,0.0
19,3,103.9287449392713,538.4177777777778,140.92955465587042,101.58222222222219,1,1,1.0
20,1,38.367611336032404,139.30074074074074,65.03643724696354,89.42814814814815,1,1,1.0
20,2,144.36923076923077,68.1362962962963,77.25344129554655,61.45777777777777,1,1,0.0
20,3,104.0194331983806,538.5896296296296,138.2477732793522,101.41037037037036,1,1,1.0
21,1,38.50364372469639,137.80148148148146,64.80323886639674,89.49925925925926,1,1,1.0
21,2,144.34979757085023,68.18962962962962,77.3182186234818,61.42814814814814,1,1,0.0
21,3,104.1101214574899,538.7555555555555,139.45263157894735,101.24444444444445,1,1,1.0
22,1,38.63967611336031,136.30814814814815,64.56356275303648,89.56444444444445,1,1,1.0
22,2,144.3238866396761,68.23703703703704,77.39595141700406,61.410370370370366,1,1,0.0
22,3,101.76518218623484,538.9037037037036,141.66801619433195,101.0962962962963,1,1,1.0
23,1,38.7757085020243,134.8148148148148,64.3303643724696,89.62962962962962,1,1,1.0
23,2,144.30445344129555,68.28444444444445,77.4607287449393,61.39259259259259,1,1,0.0
23,3,102.15384615384619,539.911111111111,141.14979757085018,100.08888888888887,1,1,1.0
24,1,39.6307692307692,134.16296296296295,63.37165991902837,90.56,1,1,1.0
24,2,144.28502024291498,68.33777777777777,77.53198380566798,61.36296296296297,1,1,0.0
24,3,102.54251012145747,540.9185185185185,139.14170040485834,99.0814814814815,1,1,1.0
25,1,40.48582995951417,133.51111111111112,62.419433198380574,91.49629629629628,1,1,1.0
25,2,144.26558704453444,68.38518518518518,77.59676113360321,61.34518518518517,1,1,0.0
25,3,102.72388663967614,540.794074074074,145.50283400809718,99.2059259259259,1,1,1.0
26,1,40.3562753036437,132.85925925925923,62.44534412955471,89.42222222222223,1,1,1.0
26,2,144.25910931174093,68.32592592592592,77.65506072874494,61.3274074074074,1,1,0.0
26,3,102.89878542510122,540.6696296296296,146.5587044534413,99.33037037037037,1,1,1.0
27,1,39.598380566801616,131.69185185185185,63.57246963562752,89.38074074074075,1,1,1.0
27,2,144.25263157894742,68.26666666666667,77.70688259109306,61.31555555555554,1,1,0.0
27,3,103.08016194331984,540.5451851851851,144.9846153846154,99.45481481481484,1,1,1.0
28,1,38.84048582995954,130.53037037037038,64.69311740890689,89.33925925925924,1,1,1.0
28,2,144.25263157894742,68.2074074074074,77.75870445344127,61.297777777777775,1,1,0.0
28,3,103.25506072874492,540.4207407407407,143.41700404858298,99.57925925925923,1,1,1.0
29,1,38.08259109311739,129.36296296296297,65.82024291497977,89.29777777777777,1,1,1.0
29,2,144.24615384615382,68.14814814814814,77.81052631578947,61.279999999999994,1,1,0.0
29,3,102.21862348178135,540.562962962963,145.68421052631584,99.437037037037,1,1,1.0
30,1,40.22672064777329,128.59259259259258,63.87044534412957,90.72592592592594,1,1,1.0
30,2,144.2396761133603,68.08888888888889,77.86882591093119,61.268148148148136,1,1,0.0
30,3,102.80161943319841,540.3496296296296,145.45748987854248,99.65037037037034,1,1,1.0
31,1,40.80971659919028,128.47407407407408,64.58299595141703,90.31111111111109,1,1,1.0
31,2,144.2396761133603,68.02962962962962,77.91417004048589,61.25037037037037,1,1,0.0
31,3,103.3846153846154,540.1362962962962,145.2307692307692,99.86370370370369,1,1,1.0
32,1,37.92712550607285,128.77037037037036,66.753036437247,87.54370370370367,1,1,1.0
32,2,144.2331983805668,67.97037037037038,77.97246963562753,61.23851851851851,1,1,0.0
32,3,103.9740890688259,539.9288888888889,146.32550607287448,100.07111111111111,1,1,1.0
33,1,37.9595141700405,129.6,66.39676113360323,81.12592592592594,1,1,1.0
33,2,144.22672064777328,67.9111111111111,78.02429149797574,61.22074074074074,1,1,0.0
33,3,103.9287449392713,539.8222222222222,146.06639676113355,100.17777777777775,1,1,1.0
34,1,39.06072874493924,129.65925925925927,65.03643724696363,77.62962962962962,1,1,1.0
34,2,144.22672064777328,67.85185185185185,78.07611336032387,61.20296296296296,1,1,0.0
34,3,103.8834008097166,539.7214814814814,145.81376518218624,100.27851851851852,1,1,1.0
